127.0.0.1 - - [16/Jan/2022:19:09:40 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:05 +0530] "POST /Project4/ctl/CollegeListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:05 +0530] "GET /Project4/ctl/CollegeListCtl HTTP/1.1" 200 11818
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/overview-frame.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/overview-summary.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/allclasses-frame.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:07 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:17 +0530] "GET /Project4/doc/com/rays/pro4/controller/CollegeCtl.html HTTP/1.1" 200 20318
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:11:17 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:22 +0530] "GET /Project4/doc/com/rays/pro4/controller/class-use/CollegeCtl.html HTTP/1.1" 200 4489
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:22 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:25 +0530] "GET /Project4/doc/com/rays/pro4/controller/class-use/CollegeCtl.html HTTP/1.1" 200 4489
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:26 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:28 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:31 +0530] "GET /Project4/doc/com/rays/pro4/controller/CollegeCtl.html HTTP/1.1" 200 20318
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:31 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:37 +0530] "GET /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 9892
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:37 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:45 +0530] "POST /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 4625
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:45 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:46 +0530] "POST /Project4/ctl/TimeTableListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:46 +0530] "GET /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 9892
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:46 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:53 +0530] "POST /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 7319
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:12:53 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:02 +0530] "POST /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 4625
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:02 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:04 +0530] "POST /Project4/ctl/TimeTableListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:04 +0530] "GET /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 9892
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:04 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:15 +0530] "POST /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 8765
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:15 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:27 +0530] "POST /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 4625
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:27 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:29 +0530] "POST /Project4/ctl/TimeTableListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:29 +0530] "GET /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 9892
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:13:29 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:15:12 +0530] "GET /Project4/ctl/RoleCtl HTTP/1.1" 200 5058
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:15:15 +0530] "GET /Project4/ctl/RoleListCtl HTTP/1.1" 200 7729
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:15:21 +0530] "POST /Project4/ctl/RoleListCtl HTTP/1.1" 200 6305
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:15:24 +0530] "POST /Project4/ctl/RoleListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:15:24 +0530] "GET /Project4/ctl/RoleListCtl HTTP/1.1" 200 7729
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:15:26 +0530] "GET /Project4/ctl/MarksheetListCtl HTTP/1.1" 200 13317
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:15:28 +0530] "GET /Project4/ctl/StudentCtl HTTP/1.1" 200 7253
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:15:28 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:16:35 +0530] "POST /Project4/ctl/StudentCtl HTTP/1.1" 200 7411
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:16:35 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:01 +0530] "POST /Project4/ctl/StudentCtl HTTP/1.1" 200 7412
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:24 +0530] "POST /Project4/ctl/StudentCtl HTTP/1.1" 200 7407
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:24 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:47 +0530] "POST /Project4/ctl/StudentCtl HTTP/1.1" 200 7408
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:47 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:53 +0530] "POST /Project4/ctl/StudentCtl HTTP/1.1" 200 7408
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:53 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:54 +0530] "POST /Project4/ctl/StudentCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:54 +0530] "GET /Project4/ctl/StudentCtl HTTP/1.1" 200 7253
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:17:54 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:18:34 +0530] "POST /Project4/ctl/StudentCtl HTTP/1.1" 200 7431
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:18:34 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:18:44 +0530] "POST /Project4/ctl/StudentCtl HTTP/1.1" 200 7283
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:18:44 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:18:51 +0530] "GET /Project4/ctl/StudentListCtl HTTP/1.1" 200 12443
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:22:58 +0530] "GET /Project4/ctl/StudentListCtl HTTP/1.1" 200 12458
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:23:04 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11151
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:23:06 +0530] "GET /Project4/ctl/SubjectCtl HTTP/1.1" 200 5433
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:23:08 +0530] "GET /Project4/ctl/CourseListCtl HTTP/1.1" 200 10330
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:26:56 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 9983
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:01 +0530] "GET /Project4/ctl/TimeTableCtl HTTP/1.1" 200 8078
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:10 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:10 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:10 +0530] "GET /Project4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 920
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:21 +0530] "GET /Project4/ctl/TimeTableListCtl HTTP/1.1" 200 9892
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:21 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:21 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:29 +0530] "GET /Project4/ctl/TimeTableCtl HTTP/1.1" 200 8078
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:27:29 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:28:23 +0530] "POST /Project4/ctl/TimeTableCtl HTTP/1.1" 200 8237
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:28:23 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:28:42 +0530] "POST /Project4/ctl/TimeTableCtl HTTP/1.1" 200 8110
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:28:42 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:30:16 +0530] "POST /Project4/ctl/TimeTableCtl HTTP/1.1" 200 8250
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:30:16 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:41:24 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 9983
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:41:30 +0530] "GET /Project4/ctl/TimeTableCtl HTTP/1.1" 200 8091
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:41:30 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:41:36 +0530] "GET /Project4/ctl/TimeTableCtl HTTP/1.1" 200 8091
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:41:36 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:41:38 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 9983
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:44:39 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 10002
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:44:49 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 10002
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:44:55 +0530] "GET /Project4/ctl/FacultyCtl?id=1 HTTP/1.1" 200 10244
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:44:55 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:45:04 +0530] "POST /Project4/ctl/FacultyCtl HTTP/1.1" 200 10274
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:45:04 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:51:01 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 9998
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:51:03 +0530] "GET /Project4/ctl/FacultyCtl HTTP/1.1" 200 10082
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:51:03 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:51:05 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11151
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:53:31 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 9998
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:53:33 +0530] "GET /Project4/ctl/FacultyCtl HTTP/1.1" 200 10082
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:53:33 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:53:37 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11151
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:54:43 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 9998
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:54:46 +0530] "GET /Project4/ctl/FacultyCtl HTTP/1.1" 200 10094
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:54:46 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:54:48 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 9998
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:54:51 +0530] "GET /Project4/ctl/FacultyCtl?id=2 HTTP/1.1" 200 10266
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:54:51 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:55:05 +0530] "GET /Project4/ctl/FacultyCtl?id=2 HTTP/1.1" 200 10266
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:55:05 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:55:27 +0530] "GET /Project4/ctl/FacultyCtl HTTP/1.1" 200 10094
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:55:27 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:02 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11151
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:03 +0530] "GET /Project4/ctl/FacultyCtl HTTP/1.1" 200 10102
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:03 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:16 +0530] "GET /Project4/ctl/FacultyCtl HTTP/1.1" 200 10103
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:16 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:32 +0530] "GET /Project4/ctl/FacultyCtl HTTP/1.1" 200 10082
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:32 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:35 +0530] "GET /Project4/ctl/SubjectCtl HTTP/1.1" 200 5433
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:37 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11151
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:40 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11151
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:56:56 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11138
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:04 +0530] "GET /Project4/ctl/TimeTableCtl HTTP/1.1" 200 8091
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:05 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:06 +0530] "GET /Project4/ctl/FacultyListCtl HTTP/1.1" 200 9998
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:08 +0530] "GET /Project4/ctl/FacultyCtl HTTP/1.1" 200 10082
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:08 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:09 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11138
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:11 +0530] "GET /Project4/ctl/SubjectCtl HTTP/1.1" 200 5433
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:13 +0530] "GET /Project4/ctl/SubjectListCtl HTTP/1.1" 200 11138
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:16 +0530] "GET /Project4/ctl/SubjectCtl HTTP/1.1" 200 5433
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:17 +0530] "GET /Project4/ctl/CourseListCtl HTTP/1.1" 200 10330
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:57:36 +0530] "GET /Project4/ctl/CourseCtl HTTP/1.1" 200 5143
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:58:06 +0530] "GET /Project4/ctl/CourseCtl HTTP/1.1" 200 5143
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:58:11 +0530] "GET /Project4/ctl/StudentListCtl HTTP/1.1" 200 12458
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:58:14 +0530] "GET /Project4/ctl/StudentCtl HTTP/1.1" 200 7253
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:58:14 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:58:16 +0530] "GET /Project4/ctl/RoleListCtl HTTP/1.1" 200 7729
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:58:19 +0530] "GET /Project4/ctl/RoleCtl HTTP/1.1" 200 5058
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:58:20 +0530] "GET /Project4/ctl/CollegeListCtl HTTP/1.1" 200 11818
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:58:21 +0530] "GET /Project4/ctl/CollegeCtl HTTP/1.1" 200 5359
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:13 +0530] "GET /Project4/ctl/CollegeCtl HTTP/1.1" 200 5347
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:16 +0530] "GET /Project4/ctl/CollegeListCtl HTTP/1.1" 200 11818
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:18 +0530] "GET /Project4/ctl/UserListCtl HTTP/1.1" 200 13938
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:20 +0530] "GET /Project4/ctl/UserCtl HTTP/1.1" 200 9140
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:20 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:21 +0530] "GET /Project4/ctl/MarksheetListCtl HTTP/1.1" 200 13317
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:23 +0530] "GET /Project4/ctl/MarksheetCtl HTTP/1.1" 200 7836
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:24 +0530] "GET /Project4/ctl/MarksheetCtl HTTP/1.1" 200 7836
0:0:0:0:0:0:0:1 - - [16/Jan/2022:19:59:26 +0530] "GET /Project4/ctl/MarksheetListCtl HTTP/1.1" 200 13317
0:0:0:0:0:0:0:1 - - [16/Jan/2022:20:00:38 +0530] "GET /Project4/ctl/CollegeListCtl HTTP/1.1" 200 11818
0:0:0:0:0:0:0:1 - - [16/Jan/2022:20:01:11 +0530] "POST /Project4/ctl/CollegeListCtl HTTP/1.1" 200 8628
0:0:0:0:0:0:0:1 - - [16/Jan/2022:20:01:25 +0530] "POST /Project4/ctl/CollegeListCtl HTTP/1.1" 200 11818
